6882
1,400070.58999999997,400070.58999999997
2,400069.82999999996,400070.01
3,400069.07,400069.07
29,400063.71,400063.71
31,400063.38,400063.38
32,400063.2,400063.2
34,400063.4,400063.4
35,400063.48000000004,400063.48000000004
36,400063.38999999996,400063.38999999996
37,400063.4,400063.4
39,400063.65,400063.65
40,400063.82,400063.82
42,400064.10000000003,400064.10000000003
43,400064.31999999995,400064.31999999995
45,400064.7,400064.7
51,400065.42000000004,400065.42000000004
52,400065.5,400065.5
53,400065.62,400065.62
56,400065.94999999995,400065.94999999995
60,400066.45,400066.45
63,400066.72000000003,400066.72000000003
477,400075.41000000003,400075.41000000003
482,400075.43,400075.43
525,400069.4,400069.4
526,400069.39,400069.39
542,400069.37,400069.37
543,400068.97000000003,400068.97000000003
547,400069.8,400069.8
554,400070.08999999997,400070.08999999997
555,400068.24,400068.24
564,400068.49000000005,400068.49000000005
565,400068.77,400068.77
568,400068.69,400068.69
569,400068.58999999997,400068.58999999997
571,400068.55,400068.55
572,400068.52999999997,400068.52999999997
574,400068.42,400068.42
575,400068.35000000003,400068.35000000003
577,400068.15,400068.15
578,400067.97,400067.97
579,400067.77999999997,400067.77999999997
580,400067.59,400067.59
581,400067.4,400067.4
582,400067.13,400067.13
583,400066.78,400066.78
584,400066.64,400066.64
585,400066.85,400066.85
586,400066.91,400066.91
587,400067.01,400067.01
588,400067.04,400067.04
589,400067.09,400067.09
590,400067.15,400067.15
591,400067.29,400067.29
592,400067.4,400067.4
593,400067.46,400067.46
594,400067.45,400067.45
595,400067.48000000004,400067.48000000004
596,400067.57,400067.57
597,400067.61,400067.61
598,400067.59,400067.59
599,400067.6,400067.6
600,400067.61,400067.61
601,400067.71,400067.71
602,400067.79000000004,400067.79000000004
603,400067.84,400067.84
604,400067.88,400067.88
605,400067.86,400067.86
606,400067.85000000003,400067.85000000003
607,400067.8,400067.8
608,400067.77,400067.77
609,400067.7,400067.7
610,400067.61,400067.61
611,400067.49999999994,400067.49999999994
612,400067.47,400067.47
613,400067.45,400067.45
614,400067.45,400067.45
615,400067.4,400067.4
616,400067.48000000004,400067.48000000004
617,400067.54000000004,400067.54000000004
618,400067.57,400067.57
619,400067.6,400067.6
620,400067.62,400067.62
621,400067.66,400067.66
623,400067.77999999997,400067.77999999997
624,400067.96,400067.96
627,400068.33,400068.33
628,400068.42,400068.42
631,400068.7,400068.7
632,400068.81,400068.81
652,400068.81,400068.81
653,400068.78,400068.78
660,400068.42,400068.42
661,400068.25999999995,400068.25999999995
663,400068.0,400068.0
673,400069.96,400066.66000000003
674,400070.15,400070.15
676,400068.70999999996,400068.70999999996
677,400068.81999999995,400068.81999999995
679,400069.23,400069.23
687,400069.54,400069.54
688,400069.63,400069.63
691,400069.94,400069.94
692,400070.04000000004,400070.04000000004
712,400069.59,400069.59
713,400069.57,400069.57
723,400069.42000000004,400069.42000000004
757,400068.48,400068.48
758,400068.38,400068.38
759,400068.83,400068.83
761,400069.04,400069.04
762,400069.09,400069.09
764,400069.35,400069.35
765,400069.53,400069.53
767,400069.95,400069.95
768,400070.04000000004,400070.04000000004
773,400070.37,400070.37
774,400070.49000000005,400070.49000000005
835,400070.85,400070.85
836,400070.97000000003,400070.97000000003
837,400071.05000000005,400071.05000000005
838,400071.08,400071.08
839,400071.11000000004,400071.11000000004
840,400071.12,400071.12
841,400070.95,400070.95
843,400070.89,400070.89
860,400071.12999999995,400071.12999999995
862,400070.81999999995,400070.81999999995
864,400070.52999999997,400070.52999999997
874,400070.08,400070.08
875,400070.07,400070.07
892,400069.84,400069.84
893,400069.85,400069.85
898,400069.53,400069.53
899,400069.37,400069.37
903,400069.29,400069.29
912,400070.13,400070.13
915,400070.06,400070.06
916,400069.95,400069.95
918,400069.71,400069.71
919,400069.63,400069.63
922,400069.23,400069.23
923,400069.04,400069.04
943,400069.43,400069.43
944,400069.46,400069.46
973,400069.54,400069.54
974,400069.49,400069.49
981,400069.32999999996,400069.32999999996
982,400069.23,400069.23
988,400068.83,400068.83
989,400068.77,400068.77
1003,400069.12,400069.12
1005,400069.05000000005,400069.05000000005
1008,400068.95999999996,400068.95999999996
1009,400068.97000000003,400068.97000000003
1014,400069.39,400069.39
1015,400069.51,400069.51
1018,400069.88999999996,400069.88999999996
1019,400069.92,400069.92
1036,400070.13999999996,400070.13999999996
1037,400070.18,400070.18
1051,400069.74999999994,400069.74999999994
1052,400069.69,400069.69
1060,400069.26,400069.26
1061,400069.24,400069.24
1073,400069.67000000004,400069.67000000004
1074,400069.74999999994,400069.74999999994
1087,400069.88,400069.88
1088,400070.27,400070.27
1093,400069.97,400069.97
1104,400068.45,400068.45
1109,400068.89,400068.89
1110,400068.95999999996,400068.95999999996
1117,400069.18,400069.18
1118,400069.48000000004,400069.48000000004
1123,400069.9,400069.9
1124,400069.97,400069.97
1129,400070.25,400070.25
1130,400070.44999999995,400070.44999999995
1144,400070.88,400070.88
1145,400070.89999999997,400070.89999999997
1155,400070.73,400070.73
1156,400070.38,400070.38
1158,400070.02,400070.02
1159,400069.95,400069.95
1163,400069.57999999996,400069.57999999996
1164,400069.41,400069.41
1168,400069.7,400069.7
1169,400069.82,400069.82
1187,400069.64,400069.64
1188,400069.39,400069.39
1193,400069.55,400069.55
1194,400069.82,400069.82
1198,400070.12000000005,400070.12000000005
1199,400070.24,400070.24
1203,400070.54,400070.54
1204,400070.54,400070.54
1206,400070.56,400070.56
1207,400070.66000000003,400070.66000000003
1226,400070.32,400070.32
1227,400070.31,400070.31
1233,400070.33999999997,400070.33999999997
1234,400070.38,400070.38
1241,400070.80000000005,400070.80000000005
1242,400070.91000000003,400070.91000000003
1246,400071.34,400071.34
1247,400071.45,400071.45
1252,400071.62,400071.62
1253,400071.68,400071.68
1281,400071.37,400071.37
1282,400071.17,400071.17
1293,400071.12999999995,400071.12999999995
1294,400071.2,400071.2
1297,400071.48,400071.48
1298,400071.59,400071.59
1307,400071.35,400071.35
1308,400071.25,400071.25
1311,400070.81999999995,400070.81999999995
1312,400070.71,400070.71
1317,400070.41000000003,400070.41000000003
1318,400070.29000000004,400070.29000000004
1325,400070.08999999997,400070.08999999997
1326,400070.02999999997,400070.02999999997
1344,400070.31,400070.31
1345,400070.36,400070.36
1350,400070.56,400070.56
1351,400070.58999999997,400070.58999999997
1374,400071.03,400071.03
1378,400071.11000000004,400071.11000000004
1382,400071.53,400071.53
1383,400071.6,400071.6
1389,400071.88999999996,400071.88999999996
1399,400071.53,400071.53
1401,400071.17,400071.17
1402,400070.95,400070.95
1417,400070.67,400070.67
1418,400070.44,400070.44
1425,400070.68,400070.68
1426,400070.68,400070.68
1431,400070.60000000003,400070.60000000003
1432,400070.54,400070.54
1436,400070.23,400070.23
1437,400070.11,400070.11
1447,400069.84,400069.84
1448,400069.62,400069.62
1452,400069.94,400069.94
1453,400070.08,400070.08
1456,400070.44999999995,400070.44999999995
1457,400070.57,400070.57
1458,400070.67,400070.67
1461,400071.05000000005,400071.05000000005
1476,400071.31,400071.31
1491,400069.43999999994,400069.43999999994
1494,400069.4,400069.4
1495,400069.26999999996,400069.26999999996
1497,400068.95999999996,400068.95999999996
1498,400068.87999999995,400068.87999999995
1504,400068.47000000003,400068.47000000003
1505,400068.49000000005,400068.49000000005
1523,400068.07,400068.07
1524,400067.98000000004,400067.98000000004
1527,400067.84,400067.84
1528,400067.67000000004,400067.67000000004
1529,400067.32,400067.32
1530,400066.98,400066.98
1531,400066.69,400066.69
1532,400066.36,400066.36
1533,400066.05,400066.05
1534,400065.73000000004,400065.73000000004
1535,400065.42000000004,400065.42000000004
1536,400065.07999999996,400065.07999999996
1537,400064.78,400064.78
1538,400064.43,400064.43
1539,400064.10000000003,400064.10000000003
1540,400063.76,400063.76
1541,400063.42,400063.42
1542,400063.07999999996,400063.07999999996
1543,400062.72000000003,400062.72000000003
1544,400062.36,400062.36
1545,400061.96,400061.96
1546,400061.55,400061.55
1547,400061.13,400061.13
1548,400060.68,400060.68
1549,400060.25,400060.25
1550,400059.8,400059.8
1551,400059.35000000003,400059.35000000003
1552,400058.93,400058.93
